Lead ID,Contact ID,Brand,INN,Person Name,Person Role,Contact Value,Contact Channel,Contact Type,Contact Source,Source URL,Is LPR,Reliability,Date Checked,Notes,Run ID,Campaign ID
N5K-0187,N5K-C-0187F,AdvoCall,7751201803,Хурумова Диана Олеговна,Генеральный директор,https://advocall.me/contacts/,web,контактная форма / сайт,Официальный сайт,https://advocall.me/contacts/,true,HIGH,2026-08-11,Официальная контактная страница,N5K-20260811-189,new_5000
N5K-0188,N5K-C-0199,,,,,+7 (499) 272-50-02,,Phone,https://evropodshipnikm.ru/contacts/,,,,,,N5K-20260809-150,new_5000
N5K-0188,N5K-C-0200,,,,,+7 (800) 600-95-27,,Phone,https://evropodshipnikm.ru/contacts/,,,,,,N5K-20260809-137,new_5000
N5K-0188,N5K-C-0201,,,,,8 (499) 272-50-02,,Phone,,,,,,,N5K-20260804-016,new_5000
N5K-0188,N5K-C-0202,,,,,8 (800) 600-95-27,,Phone,,,,,,,N5K-20260804-016,new_5000
N5K-0188,N5K-C-0203,,,,,evropod@bk.ru,,Email,https://evropodshipnikm.ru/contacts/,,,,,,N5K-20260809-150,new_5000
N5K-0188,N5K-C-0204,,,,,https://evropodshipnikm.ru/,,Site,https://evropodshipnikm.ru/,,,,,,N5K-20260809-150,new_5000
N5K-0188,N5K-C-0205,,,,,https://evropodshipnikm.ru/contacts/,,Form,https://evropodshipnikm.ru/contacts/,,,,,,N5K-20260809-137,new_5000
N5K-0188,N5K-C-0206,,,,,https://hh.ru/vacancy/129917090,,Vacancy,https://hh.ru/vacancy/129917090,,,,,,N5K-20260809-150,new_5000
N5K-0188,N5K-C-0026-03,Европодшипник М,9718077870,Золотова Ольга Александровна,Генеральный директор и совладелец 75%,https://evropodshipnikm.ru/contacts/,contact_form,корпоративный маршрут,официальный сайт,https://evropodshipnikm.ru/contacts/,true,HIGH,2026-08-04,Форма обратного звонка и обращение к руководству,N5K-20260804-028,new_5000
N5K-0188,N5K-C-0165E,Европодшипник М,9718077870,Золотова Ольга Александровна,Генеральный директор,evropod@bk.ru,email,корпоративный маршрут,официальный сайт,https://evropodshipnikm.ru/contacts/,true,HIGH,2026-08-10,Публичная корпоративная почта,N5K-20260810-172,new_5000
N5K-0188,N5K-C-0040-03,Европодшипник М,9718077870,Золотова Ольга Александровна,Генеральный директор и совладелец 75%,https://hh.ru/vacancy/129917090,hh,маршрут работодателя,HeadHunter,https://hh.ru/vacancy/129917090,true,MEDIUM,2026-08-06,Вакансия руководителя отдела продаж с задачей создания отдела с нуля,N5K-20260806-066,new_5000
N5K-0188,N5K-C-0165P,Европодшипник М,9718077870,Золотова Ольга Александровна,Генеральный директор,+7 (499) 272-50-02,phone,корпоративный маршрут,официальный сайт,https://evropodshipnikm.ru/contacts/,true,HIGH,2026-08-10,Отдел по работе с юридическими лицами; на сайте есть отдельное обращение к руководству,N5K-20260810-172,new_5000
N5K-0188,N5K-C-0188F,Европодшипник М,9718077870,Золотова Ольга Александровна,Генеральный директор и мажоритарный собственник,https://evropodshipnikm.ru/contacts/,web,контактная форма / сайт,Официальный сайт,https://evropodshipnikm.ru/contacts/,true,HIGH,2026-08-11,Официальная контактная страница,N5K-20260811-190,new_5000
N5K-0190,N5K-C-0190E,Экотория,352811732513,Сипягина Анастасия Анатольевна,Индивидуальный предприниматель / владелец бренда,helloekotoriya@yandex.ru,email,корпоративный email,Официальный сайт,https://ekotoriya.ru/,true,HIGH,2026-08-11,Публичный email бренда,N5K-20260811-192,new_5000
N5K-0190,N5K-C-0190H,Экотория,352811732513,Сипягина Анастасия Анатольевна,Индивидуальный предприниматель / владелец бренда,https://hh.ru/vacancy/129424663,hh,коммерческий маршрут,HeadHunter,https://hh.ru/vacancy/129424663,true,HIGH,2026-08-11,Вакансия руководителя продаж на этапе активного масштабирования,N5K-20260811-192,new_5000
N5K-0190,N5K-C-0190P,Экотория,352811732513,Сипягина Анастасия Анатольевна,Индивидуальный предприниматель / владелец бренда,+7 800 201-08-24,phone,корпоративный телефон,Официальный сайт,https://ekotoriya.ru/,true,HIGH,2026-08-11,Публичный телефон бренда на официальном сайте,N5K-20260811-192,new_5000
N5K-0190,N5K-C-0190W,Экотория,352811732513,Сипягина Анастасия Анатольевна,Индивидуальный предприниматель / владелец бренда,https://ekotoriya.ru/help/opt/,web,контактная форма / B2B маршрут,Официальный сайт,https://ekotoriya.ru/help/opt/,true,HIGH,2026-08-11,Оптовая форма связи и официальный web-маршрут,N5K-20260811-192,new_5000
N5K-0193,N5K-C-0207,,,,,+7 913 605-15-69,,Phone,https://www.yursus.ru/,,,,,,N5K-20260804-015,new_5000
N5K-0193,N5K-C-0208,,,,,+7 923 107-01-20,,Phone,https://yursus.ru/,,,,,,N5K-20260809-150,new_5000
N5K-0193,N5K-C-0209,,,,,https://novosibirsk.hh.ru/vacancy/129853833,,Vacancy,https://novosibirsk.hh.ru/vacancy/129853833,,,,,,N5K-20260809-150,new_5000
N5K-0193,N5K-C-0210,,,,,https://vk.com/yursus,,VK,https://2gis.ru/novosibirsk/firm/70000001064721876,,,,,,N5K-20260804-015,new_5000
N5K-0193,N5K-C-0211,,,,,https://yursus.ru/,,Site,https://yursus.ru/,,,,,,N5K-20260809-150,new_5000
N5K-0193,N5K-C-0212,,,,,yursus.mebel@yandex.ru,,Email,https://yursus.ru/,,,,,,N5K-20260809-150,new_5000
N5K-0193,N5K-C-0042-02,YURSUS / Сибирская фабрика мебели,540446068887,Гармаш Юрий Владимирович,ИП / основатель / практический ЛПР,yursus.mebel@yandex.ru,email,официальный email,официальный сайт,https://yursus.ru/,true,HIGH,2026-08-06,Email опубликован на официальном сайте фабрики,N5K-20260806-068,new_5000
N5K-0193,N5K-C-0193E,YURSUS,540446068887,Гармаш Юрий Владимирович,ИП и основатель,yursus.mebel@yandex.ru,email,общий email компании,Официальный сайт,https://www.yursus.ru/,true,HIGH,2026-08-11,Публичный email фабрики,N5K-20260811-195,new_5000
N5K-0193,N5K-C-0042-03,YURSUS / Сибирская фабрика мебели,540446068887,Гармаш Юрий Владимирович,ИП / основатель / практический ЛПР,https://yursus.ru/,form,форма связи,официальный сайт,https://yursus.ru/,true,HIGH,2026-08-06,На сайте доступна форма связи,N5K-20260806-068,new_5000
N5K-0193,N5K-C-0042-04,YURSUS / Сибирская фабрика мебели,540446068887,Гармаш Юрий Владимирович,ИП / основатель / практический ЛПР,https://novosibirsk.hh.ru/vacancy/129853833,hh,маршрут работодателя,HeadHunter,https://novosibirsk.hh.ru/vacancy/129853833,true,MEDIUM,2026-08-06,Вакансия руководителя отдела продаж для создания отдела с нуля,N5K-20260806-068,new_5000
N5K-0193,N5K-C-0042-01,YURSUS / Сибирская фабрика мебели,540446068887,Гармаш Юрий Владимирович,ИП / основатель / практический ЛПР,+7 913 605-15-69,phone,официальный телефон,официальный сайт,https://yursus.ru/,true,HIGH,2026-08-06,Телефон опубликован на официальном сайте фабрики,N5K-20260806-068,new_5000
N5K-0193,N5K-C-0193P,YURSUS,540446068887,Гармаш Юрий Владимирович,ИП и основатель,+7 913 605-15-69,phone,общий телефон компании,Официальный сайт,https://www.yursus.ru/,true,HIGH,2026-08-11,Публичный телефон фабрики YURSUS,N5K-20260811-195,new_5000
N5K-0194,N5K-C-0213,,,,,https://hh.ru/vacancy/129865789,,Vacancy,https://hh.ru/vacancy/129865789,,,,,,N5K-20260810-167,new_5000
N5K-0194,N5K-C-0214,Руслитекс,9723233973,Тарантов Дмитрий Николаевич,Собственник 100% и генеральный директор,https://ruslitex.ru/,contact_form,корпоративный маршрут,официальный сайт,https://ruslitex.ru/,true,MEDIUM,2026-08-03,Официальный сайт указан в карточке работодателя HeadHunter,N5K-20260803-011,new_5000
N5K-0194,N5K-C-0215,Руслитекс,9723233973,Тарантов Дмитрий Николаевич,Собственник 100% и генеральный директор,https://hh.ru/vacancy/129865789,hh,owner-first маршрут,HeadHunter,https://hh.ru/vacancy/129865789,true,HIGH,2026-08-03,Маршрут через вакансию коммерческого директора и карточку работодателя,N5K-20260803-011,new_5000
N5K-0201,N5K-C-0216,Институт Smart,9701198958,Козлов Владимир Викторович,Генеральный директор,https://smart-inc.ru/contacts/,contact_form,корпоративный маршрут,официальный сайт,https://smart-inc.ru/contacts/,true,HIGH,2026-08-03,Форма связи по вопросам сотрудничества,N5K-20260803-001,new_5000
N5K-0201,N5K-C-0217,Институт Smart,9701198958,Козлов Владимир Викторович,Генеральный директор,info@smart-child.ru,email,корпоративный маршрут,официальный сайт,https://smart-inc.ru/contacts/,true,HIGH,2026-08-03,Общая почта института; адресовать генеральному директору,N5K-20260803-001,new_5000
N5K-0201,N5K-C-0218,Институт Smart,9701198958,Козлов Владимир Викторович,Генеральный директор,https://hh.ru/vacancy/129320604,hh,owner-first маршрут,HeadHunter,https://hh.ru/vacancy/129320604,true,HIGH,2026-08-03,Маршрут через вакансию на построение отдела продаж,N5K-20260803-001,new_5000
N5K-0201,N5K-C-0219,Институт Smart,9701198958,Козлов Владимир Викторович,Генеральный директор,+7 (931) 111-09-90,phone,корпоративный маршрут,официальный сайт,https://smart-inc.ru/contacts/,true,HIGH,2026-08-03,Просить передать генеральному директору предложение о коммерческой диагностике,N5K-20260803-001,new_5000
N5K-0201,N5K-C-0201F,Институт психологии Smart,9701198958,Козлов Владимир Викторович,Генеральный директор,https://smart-inc.ru/contacts/,web,контактная форма,Официальный сайт Smart,https://smart-inc.ru/contacts/,true,HIGH,2026-08-11,Форма обратной связи,N5K-20260811-201,new_5000
N5K-0201,N5K-C-0173F,Онлайн Институт Smart,9701198958,,,https://smart-inc.ru/contacts/,webform,корпоративный маршрут,официальный сайт,https://smart-inc.ru/contacts/,false,HIGH,2026-08-10,Официальная форма связи на сайте,N5K-20260810-178,new_5000
N5K-0203,N5K-C-0220,,,,,+7 (495) 155-05-35,,Phone,https://pamyatnik.ru/contacts/,,,,,,N5K-20260810-163,new_5000
N5K-0203,N5K-C-0221,,,,,https://hh.ru/employer/12537459,,Employer Profile,https://hh.ru/employer/12537459,,,,,,N5K-20260810-163,new_5000
N5K-0203,N5K-C-0222,,,,,https://hh.ru/vacancy/129891268,,Vacancy,https://hh.ru/vacancy/129891268,,,,,,N5K-20260810-163,new_5000
N5K-0203,N5K-C-0223,,,,,https://pamyatnik.ru/contacts/,,Contact Form,https://pamyatnik.ru/contacts/,,,,,,N5K-20260810-163,new_5000
N5K-0203,N5K-C-0224,СК Развитие / Долговечные технологии,7703475459,Максимов Алексей Юрьевич,Генеральный директор и совладелец,info@pamyatnik.ru,email,корпоративный маршрут,официальный сайт группы,https://pamiatnik.ru/contacts/,true,MEDIUM,2026-08-03,Общий email группы; адресовать Максиму Алексею Юрьевичу как генеральному директору ООО СК Развитие,N5K-20260803-006,new_5000
N5K-0203,N5K-C-0225,СК Развитие / Долговечные технологии,7703475459,Максимов Алексей Юрьевич,Генеральный директор и совладелец,https://hh.ru/vacancy/129891268,hh,owner-first маршрут,HeadHunter,https://hh.ru/vacancy/129891268,true,HIGH,2026-08-03,Маршрут через вакансию на запуск B2B-отдела продаж нового продукта; не позиционироваться соискателем,N5K-20260803-006,new_5000
N5K-0203,N5K-C-0226,СК Развитие / Долговечные технологии,7703475459,Максимов Алексей Юрьевич,Генеральный директор и совладелец,+7 (495) 155-05-35,phone,корпоративный маршрут,официальный сайт группы,https://pamiatnik.ru/contacts/,true,HIGH,2026-08-03,Просить передать генеральному директору ООО СК Развитие предложение о коммерческой диагностике,N5K-20260803-006,new_5000
N5K-0204,N5K-C-0227,,,,,+7 (495) 150-80-85,,Phone,https://flaconia.pro/page/contacts,,,,,,N5K-20260809-152,new_5000
N5K-0204,N5K-C-0228,,,,,hello@flaconia.pro,,Email,https://flaconia.pro/page/contacts,,,,,,N5K-20260809-152,new_5000
N5K-0204,N5K-C-0229,,,,,https://flaconia.pro/,,Site,https://flaconia.pro/,,,,,,N5K-20260809-152,new_5000
N5K-0204,N5K-C-0230,,,,,https://flaconia.pro/page/contacts,,Contact Form,https://flaconia.pro/page/contacts,,,,,,N5K-20260809-130,new_5000
N5K-0204,N5K-C-0231,,,,,https://flaconia.pro/page/pod-zakaz,,Contact Form,https://flaconia.pro/page/pod-zakaz,,,,,,N5K-20260804-021,new_5000
N5K-0204,N5K-C-0232,,,,,https://hh.ru/vacancy/129535513,,Vacancy,https://hh.ru/vacancy/129535513,,,,,,N5K-20260809-152,new_5000
N5K-0204,N5K-C-0233,,,,,sales@flaconia.pro,,Email,https://flaconia.pro/page/agreement,,,,,,N5K-20260804-021,new_5000
N5K-0204,N5K-C-0037-03,Flaconia Pro,772880332527,Филигаров Максим Игоревич,ИП; владелец бренда и практический ЛПР,https://flaconia.pro/page/contacts,contact_form,корпоративный маршрут,официальный сайт,https://flaconia.pro/page/contacts,true,HIGH,2026-08-06,Официальная форма обратной связи,N5K-20260806-063,new_5000
N5K-0204,N5K-C-0185E,Flaconia Pro,772880332527,Филигаров Максим Игоревич,ИП / собственник бренда / практический ЛПР,hello@flaconia.pro,email,корпоративный email,Официальный сайт,https://flaconia.pro/page/contacts,true,HIGH,2026-08-11,Публичный корпоративный email,N5K-20260811-187,new_5000
N5K-0204,N5K-C-0185F,Flaconia Pro,772880332527,Филигаров Максим Игоревич,ИП / собственник бренда / практический ЛПР,https://flaconia.pro/page/contacts,form,контактная форма,Официальный сайт,https://flaconia.pro/page/contacts,true,HIGH,2026-08-11,Официальная контактная страница,N5K-20260811-187,new_5000
N5K-0204,N5K-C-0185H,Flaconia Pro,772880332527,Филигаров Максим Игоревич,ИП / собственник бренда / практический ЛПР,https://hh.ru/vacancy/129535513,hh,коммерческий маршрут,HeadHunter,https://hh.ru/vacancy/129535513,true,HIGH,2026-08-11,Вакансия руководителя продаж с прямым влиянием на коммерческую систему,N5K-20260811-187,new_5000
N5K-0204,N5K-C-0185P,Flaconia Pro,772880332527,Филигаров Максим Игоревич,ИП / собственник бренда / практический ЛПР,+7 (495) 150-80-85,phone,корпоративный телефон,Официальный сайт,https://flaconia.pro/page/contacts,true,HIGH,2026-08-11,Публичный корпоративный телефон,N5K-20260811-187,new_5000
N5K-0204,N5K-C-0204F,Flaconia.Pro,772880332527,Филигаров Максим Игоревич,ИП / собственник,https://flaconia.pro/page/contacts,web_form,контактная форма,Официальный сайт,https://flaconia.pro/page/contacts,true,HIGH,2026-08-11,Форма обратной связи,N5K-20260811-204,new_5000
N5K-0205,N5K-C-0234,,,,,+7 (495) 649-60-48,,Phone,https://fixedassets.ru/Classificators/Cert/2761927,,,,,,N5K-20260804-014,new_5000
N5K-0205,N5K-C-0235,,,,,+7 (800) 500-44-63,,Phone,https://aceled.ru/contacts,,,,,,N5K-20260809-144,new_5000
N5K-0205,N5K-C-0236,,,,,+7 903 505-67-77,,Phone,https://companium.ru/id/1157746682576-torg-layt,,,,,,N5K-20260807-089,new_5000
N5K-0205,N5K-C-0237,,,,,7273331@mail.ru,,Email,https://fixedassets.ru/Classificators/Cert/2761927,,,,,,N5K-20260804-014,new_5000
N5K-0205,N5K-C-0238,,,,,8 (800) 500-44-63,,Phone,https://aceled.ru/contacts,,,,,,N5K-20260808-115,new_5000
N5K-0205,N5K-C-0239,,,,,https://aceled.ru/,,Website,https://aceled.ru/contacts,,,,,,N5K-20260808-115,new_5000
N5K-0205,N5K-C-0240,,,,,https://aceled.ru/contacts,,Contact Form,https://aceled.ru/contacts,,,,,,N5K-20260808-127,new_5000
N5K-0205,N5K-C-0241,,,,,https://hh.ru/vacancy/129668251,,Vacancy,https://hh.ru/vacancy/129668251,,,,,,N5K-20260808-115,new_5000
N5K-0205,N5K-C-0242,,,,,sales@aceled.ru,,Email,https://aceled.ru/contacts,,,,,,N5K-20260808-115,new_5000
N5K-0205,N5K-C-0192E,Торг-Лайт,7723401350,Кобылян Александр Александрович,Собственник 100% и генеральный директор,sales@aceled.ru,email,общий email продаж,Официальный сайт,https://aceled.ru/contacts,true,HIGH,2026-08-11,Публичный email отдела продаж,N5K-20260811-194,new_5000
N5K-0205,N5K-C-0045-03,ACELED / Линии Света,7723401350,Кобылян Александр Александрович,Собственник 100% / генеральный директор / ЛПР,https://aceled.ru/contacts,form,форма связи,официальный сайт,https://aceled.ru/contacts,true,HIGH,2026-08-06,На официальном сайте доступен маршрут обращения,N5K-20260806-076,new_5000
N5K-0205,N5K-C-0192H,Торг-Лайт,7723401350,Кобылян Александр Александрович,Собственник 100% и генеральный директор,https://hh.ru/vacancy/129668251,hh,коммерческий маршрут,HeadHunter,https://hh.ru/vacancy/129668251,true,HIGH,2026-08-11,Вакансия РОП с задачей создать отдел продаж с нуля,N5K-20260811-194,new_5000
N5K-0205,N5K-C-0192P,Торг-Лайт,7723401350,Кобылян Александр Александрович,Собственник 100% и генеральный директор,+7 (800) 500-44-63,phone,общий телефон компании,Официальный сайт,https://aceled.ru/contacts,true,HIGH,2026-08-11,Публичный телефон ООО «Торг-Лайт»,N5K-20260811-194,new_5000
N5K-0205,N5K-C-0045-01,ACELED / Линии Света,7723401350,Кобылян Александр Александрович,Собственник 100% / генеральный директор / ЛПР,8 (800) 500-44-63,phone,официальный телефон,официальный сайт,https://aceled.ru/contacts,true,HIGH,2026-08-06,Телефон опубликован на странице контактов,N5K-20260806-076,new_5000
N5K-0205,N5K-C-0180W,Торг-Лайт,7723401350,,,https://aceled.ru/,website,корпоративный маршрут,официальный сайт,https://aceled.ru/,false,HIGH,2026-08-11,Официальный сайт компании,N5K-20260811-183,new_5000
N5K-0206,N5K-C-0243,,,,,+7 (495) 323-53-30,,Phone,https://prometex.pro/contacts/,,,,,,N5K-20260809-153,new_5000
N5K-0206,N5K-C-0244,,,,,https://careerist.ru/vakansii/rukovoditel-otdela-prodazh-prometeks-85843106.html,,Vacancy,https://careerist.ru/vakansii/rukovoditel-otdela-prodazh-prometeks-85843106.html,,,,,,N5K-20260807-098,new_5000
N5K-0206,N5K-C-0245,,,,,https://hh.ru/vacancy/130008552,,Vacancy,https://hh.ru/vacancy/130008552,,,,,,N5K-20260809-153,new_5000
N5K-0206,N5K-C-0246,,,,,https://prometex.pro/,,Site,https://prometex.pro/,,,,,,N5K-20260809-153,new_5000
N5K-0206,N5K-C-0247,,,,,https://prometex.pro/contacts/,,Contact Form,https://prometex.pro/contacts/,,,,,,N5K-20260807-098,new_5000
N5K-0206,N5K-C-0248,,,,,zakaz@prometex.pro,,Email,https://prometex.pro/contacts/,,,,,,N5K-20260809-153,new_5000
N5K-0206,N5K-C-0183E,Прометекс,9725010958,Жестков Артем Александрович,генеральный директор / собственник,zakaz@prometex.pro,email,корпоративный email,Официальный сайт,https://prometex.pro/contacts/,true,HIGH,2026-08-11,Публичный корпоративный email,N5K-20260811-186,new_5000
N5K-0206,N5K-C-0043-03,Прометекс,9725010958,Жестков Артем Александрович,Собственник 100% и генеральный директор,https://prometex.pro/contacts/,form,форма связи,официальный сайт,https://prometex.pro/contacts/,true,HIGH,2026-08-06,На сайте доступна форма обратной связи,N5K-20260806-072,new_5000
N5K-0206,N5K-C-0183H,Прометекс,9725010958,Жестков Артем Александрович,генеральный директор / собственник,https://hh.ru/vacancy/130008552,hh,коммерческий маршрут,HeadHunter,https://hh.ru/vacancy/130008552,true,HIGH,2026-08-11,Вакансия на построение удаленного отдела продаж с нуля,N5K-20260811-186,new_5000
N5K-0206,N5K-C-0183P,Прометекс,9725010958,Жестков Артем Александрович,генеральный директор / собственник,+7 (495) 323-53-30,phone,корпоративный телефон,Официальный сайт,https://prometex.pro/contacts/,true,HIGH,2026-08-11,Публичный корпоративный телефон,N5K-20260811-186,new_5000
N5K-0207,N5K-C-0249,Оценка.рф / Технологии Оценки,1685009187,Чернов Михаил Сергеевич,Генеральный директор,https://оценка.рф/,contact_form,корпоративный маршрут,официальный сайт,https://оценка.рф/,true,MEDIUM,2026-08-03,Форма официального сайта для передачи предложения генеральному директору,N5K-20260803-009,new_5000
N5K-0207,N5K-C-0250,Оценка.рф / Технологии Оценки,1685009187,Чернов Михаил Сергеевич,Генеральный директор,partners@ocenka.tech,email,партнёрский маршрут,официальный сайт,https://ocenka.tech/,true,HIGH,2026-08-03,Маршрут через отдел по работе с партнёрами,N5K-20260803-008,new_5000
N5K-0207,N5K-C-0251,Оценка.рф / Технологии Оценки,1685009187,Чернов Михаил Сергеевич,Генеральный директор,support@ocenka.tech,email,корпоративный маршрут,официальный сайт,https://ocenka.tech/,true,HIGH,2026-08-03,Общий адрес поддержки; адресовать генеральному директору,N5K-20260803-008,new_5000
N5K-0207,N5K-C-0207F,Оценка.рф / Ocenka.tech,1685009187,Чернов Михаил Сергеевич,Генеральный директор,https://xn--80ajpld2c.xn--p1ai/,form,контактная форма,Официальный сайт,https://xn--80ajpld2c.xn--p1ai/,true,HIGH,2026-08-12,Маршрут для партнера через официальный сайт,N5K-20260812-207,new_5000
N5K-0207,N5K-C-0017-03,Оценка.рф / Технологии Оценки,1685009187,Чернов Михаил Сергеевич,Генеральный директор,https://оценка.рф/partners,form,форма партнерства,официальный сайт,https://оценка.рф/partners,true,HIGH,2026-08-04,Практический маршрут через партнерскую форму; outreach не выполнялся,N5K-20260804-019,new_5000
N5K-0207,N5K-C-0207H,Оценка.рф / Ocenka.tech,1685009187,Чернов Михаил Сергеевич,Генеральный директор,https://hh.ru/employer/9932486,hh,коммерческий маршрут,HeadHunter,https://hh.ru/employer/9932486,true,HIGH,2026-08-12,Страница работодателя,N5K-20260812-207,new_5000
N5K-0207,N5K-C-0017-04,Оценка.рф / Технологии Оценки,1685009187,Чернов Михаил Сергеевич,Генеральный директор,https://hh.ru/vacancies/rukovoditel-otdela-prodazh-b2b/polniy_den,hh,маршрут работодателя,HeadHunter,https://hh.ru/vacancies/rukovoditel-otdela-prodazh-b2b/polniy_den,true,MEDIUM,2026-08-04,Маршрут через работодателя; outreach не выполнялся,N5K-20260804-019,new_5000
N5K-0207,N5K-C-0252,Оценка.рф / Технологии Оценки,1685009187,Чернов Михаил Сергеевич,Генеральный директор,https://hh.ru/vacancies/trener-otdela-prodazh,hh,owner-first маршрут,HeadHunter,https://hh.ru/vacancies/trener-otdela-prodazh,true,MEDIUM,2026-08-03,Маршрут через вакансию руководителя отдела продаж; не позиционироваться соискателем,N5K-20260803-008,new_5000
N5K-0207,N5K-C-0253,Оценка.рф / Технологии Оценки,1685009187,Чернов Михаил Сергеевич,Генеральный директор,+7 (800) 500-90-78,phone,корпоративный маршрут,официальный сайт,https://ocenka.tech/,true,HIGH,2026-08-03,Просить передать генеральному директору предложение о коммерческой диагностике,N5K-20260803-008,new_5000
N5K-0207,N5K-C-0207P,Оценка.рф / Ocenka.tech,1685009187,Чернов Михаил Сергеевич,Генеральный директор,+7 (800) 500-90-78,phone,общий коммерческий маршрут,Официальный сайт,https://xn--80ajpld2c.xn--p1ai/,true,HIGH,2026-08-12,Официальный телефон платформы,N5K-20260812-207,new_5000
N5K-0207,N5K-C-0017-01,Оценка.рф / Технологии Оценки,1685009187,Чернов Михаил Сергеевич,Генеральный директор,+7 (800) 500-90-78,phone,корпоративный маршрут,официальный сайт,https://оценка.рф/,true,HIGH,2026-08-04,Просить соединить с генеральным директором или коммерческим блоком; outreach не выполнялся,N5K-20260804-019,new_5000
N5K-0208,N5K-C-0254,,,,,+7 (920) 252-84-39,,Phone,https://xn----7sbbsralqfaffeihfepph4q.xn--p1ai/company/dk-logistik-servis,,,,,,N5K-20260809-132,new_5000
N5K-0208,N5K-C-0255,,,,,dklogisticservice@mail.ru,,Email,https://xn----7sbbsralqfaffeihfepph4q.xn--p1ai/company/dk-logistik-servis,,,,,,N5K-20260809-132,new_5000
N5K-0208,N5K-C-0256,,,,,http://dk-ls.ru,,Website,https://hh.ru/employer/5350163,,,,,,N5K-20260809-143,new_5000
N5K-0208,N5K-C-0257,,,,,http://dk-ls.ru/,,Website,https://hh.ru/employer/5350163,,,,,,N5K-20260810-169,new_5000
N5K-0208,N5K-C-0258,,,,,https://dk-ls.ru/,,Website,https://hh.ru/employer/5350163,,,,,,N5K-20260808-116,new_5000
N5K-0208,N5K-C-0259,,,,,https://hh.ru/vacancy/129971007,,Vacancy,https://hh.ru/vacancy/129971007,,,,,,N5K-20260809-154,new_5000
N5K-0208,N5K-C-0260,,,,,https://tenchat.ru/1141321,,Owner profile,https://tenchat.ru/1141321,,,,,,N5K-20260809-154,new_5000
N5K-0208,N5K-C-0208H,НАЦТРАНС,5261125733,Джаварян Джамаль Джемилевич,Собственник и генеральный директор,https://hh.ru/employer/5350163,hh,коммерческий маршрут,HeadHunter,https://hh.ru/employer/5350163,true,HIGH,2026-08-12,Страница работодателя с действующей вакансией нового коммерческого направления,N5K-20260812-208,new_5000
N5K-0208,N5K-C-0191H,Нацтранс,5261125733,Джаварян Джамаль Джемилевич,Собственник 100% и генеральный директор,https://hh.ru/vacancy/129971007,hh,коммерческий маршрут,HeadHunter,https://hh.ru/vacancy/129971007,true,HIGH,2026-08-11,Публичная вакансия компании по запуску нового направления оптовых продаж нефтепродуктов,N5K-20260811-193,new_5000
N5K-0208,N5K-C-0176T,НАЦТРАНС,5261125733,Джаварян Джамаль Джемилевич,собственник и генеральный директор,https://tenchat.ru/1141321,tenchat,прямой публичный профиль ЛПР,TenChat,https://tenchat.ru/1141321,true,MEDIUM,2026-08-11,Публичный профиль учредителя ООО «НАЦТРАНС»,N5K-20260811-181,new_5000
N5K-0208,N5K-C-0208W,НАЦТРАНС,5261125733,Джаварян Джамаль Джемилевич,Собственник и генеральный директор,http://dk-ls.ru/,website,корпоративный маршрут,HeadHunter employer profile,http://dk-ls.ru/,true,MEDIUM,2026-08-12,Корпоративный сайт указан самим работодателем в профиле HeadHunter,N5K-20260812-208,new_5000
N5K-0209,N5K-C-0261,,,,,+7 (800) 101-59-69,,Phone,https://19lab.ru/about,,,,,,N5K-20260809-139,new_5000
N5K-0209,N5K-C-0262,,,,,8 (800) 101-59-69,,Phone,https://19lab.ru/,,,,,,N5K-20260810-155,new_5000
N5K-0209,N5K-C-0263,,,,,https://spb.hh.ru/employer/5135523,,Employer profile,https://spb.hh.ru/employer/5135523,,,,,,N5K-20260810-155,new_5000
N5K-0209,N5K-C-0264,,,,,https://spb.hh.ru/vacancy/129848276,,Vacancy,https://spb.hh.ru/vacancy/129848276,,,,,,N5K-20260810-155,new_5000
N5K-0209,N5K-C-0265,,,,,https://t.me/cosmetics19lab,,Telegram,https://spb.hh.ru/employer/5135523,,,,,,N5K-20260808-124,new_5000
N5K-0209,N5K-C-0266,,,,,https://vk.ru/19labcosmetics,,VK,https://spb.hh.ru/employer/5135523,,,,,,N5K-20260808-124,new_5000
N5K-0209,N5K-C-0267,,,,,info@19lab.ru,,Email,https://19lab.ru/oferta,,,,,,N5K-20260810-155,new_5000
N5K-0209,N5K-C-0186E,19LAB,7842027648,Глушкова Валентина Юрьевна,Собственник и генеральный директор,info@19lab.ru,email,корпоративный email,Официальный сайт,https://19lab.ru/oferta,true,HIGH,2026-08-11,Публичный корпоративный email,N5K-20260811-188,new_5000
N5K-0209,N5K-C-0167E,19LAB,7842027648,Глушкова Валентина Юрьевна,Собственник / генеральный директор,info@19lab.ru,email,корпоративный маршрут,официальный сайт,https://19lab.ru/,true,HIGH,2026-08-10,Официальный email бренда 19LAB,N5K-20260810-174,new_5000
N5K-0209,N5K-C-0209H,19LAB / 19LAB ON SKIN,7842027648,Глушкова Валентина Юрьевна,Основатель собственник и генеральный директор,https://spb.hh.ru/employer/5135523,hh,коммерческий маршрут,HeadHunter,https://spb.hh.ru/employer/5135523,true,HIGH,2026-08-12,Страница работодателя с вакансиями,N5K-20260812-209,new_5000
